Station_ID,Station_Name,Latitude,Longitude,Year,Start_Station_Counts,End_Station_Counts
405,Washington St & Gansevoort St,40.739323,-74.008119,2018,6211,4688
406,Hicks St & Montague St,40.69512845,-73.99595065,2018,2276,1130
407,Henry St & Poplar St,40.700469,-73.991454,2018,1124,659
408,Market St & Cherry St,40.71076228,-73.99400398,2018,1727,1529
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,2018,957,415
410,Suffolk St & Stanton St,40.72066442,-73.98517977,2018,4778,3545
411,E 6 St & Avenue D,40.72228087,-73.97668709,2018,1983,1455
412,Forsyth St & Canal St,40.7158155,-73.99422366,2018,4115,2847
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,2018,2023,1294
415,Pearl St & Hanover Square,40.7047177,-74.00926027,2018,2612,2106
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,2018,1653,825
417,Barclay St & Church St,40.71291224,-74.01020234,2018,5011,3619
418,Front St & Gold St,40.70224,-73.982578,2018,1198,722
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,2018,768,612
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2018,1134,505
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,2018,831,522
422,W 59 St & 10 Ave,40.770513,-73.988038,2018,3055,1438
423,W 54 St & 9 Ave,40.76584941,-73.98690506,2018,3622,1732
426,West St & Chambers St,40.71754834,-74.01322069,2018,11260,7967
427,Bus Slip & State St,40.701907,-74.013942,2018,2407,1733
432,E 7 St & Avenue A,40.72621788,-73.98379855,2018,5820,4442
433,E 13 St & Avenue A,40.72955361,-73.98057249,2018,5028,3688
435,W 21 St & 6 Ave,40.74173969,-73.99415556,2018,10672,8116
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,2018,592,263
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,2018,1420,307
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2018,5073,4004
439,E 4 St & 2 Ave,40.7262807,-73.98978041,2018,2452,1853
440,E 45 St & 3 Ave,40.75255434,-73.97282625,2018,3028,1797
441,E 52 St & 2 Ave,40.756014,-73.967416,2018,3694,1370
442,W 27 St & 7 Ave,40.746647,-73.993915,2018,6198,4230
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,2018,571,154
445,E 10 St & Avenue A,40.72740794,-73.98142006,2018,5890,5927
446,W 24 St & 7 Ave,40.74487634,-73.99529885,2018,6283,4485
447,8 Ave & W 52 St,40.76370739,-73.9851615,2018,4690,3030
448,W 37 St & 10 Ave,40.75660359,-73.9979009,2018,4411,2966
450,W 49 St & 8 Ave,40.76227205,-73.98788205,2018,5994,3686
453,W 22 St & 8 Ave,40.74475148,-73.99915362,2018,8124,6252
454,E 51 St & 1 Ave,40.75455731,-73.96592976,2018,2426,1467
455,1 Ave & E 44 St,40.75001986,-73.96905301,2018,2996,1874
456,E 53 St & Madison Ave,40.7597108,-73.97402311,2018,6427,3411
457,Broadway & W 58 St,40.76695317,-73.98169333,2018,6693,2521
458,11 Ave & W 27 St,40.751396,-74.005226,2018,6217,4381
459,W 20 St & 11 Ave,40.746745,-74.007756,2018,7630,5451
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,2018,4252,1211
461,E 20 St & 2 Ave,40.73587678,-73.98205027,2018,4991,3390
462,W 22 St & 10 Ave,40.74691959,-74.00451887,2018,6454,4921
465,Broadway & W 41 St,40.75513557,-73.98658032,2018,7060,4481
466,W 25 St & 6 Ave,40.74395411,-73.99144871,2018,5453,4101
467,Dean St & 4 Ave,40.68312489,-73.97895137,2018,2673,546
468,Broadway & W 56 St,40.7652654,-73.98192338,2018,5056,2528
469,Broadway & W 53 St,40.76344058,-73.98268129,2018,5844,2065
471,Grand St & Havemeyer St,40.71286844,-73.95698119,2018,1781,478
472,E 32 St & Park Ave,40.7457121,-73.98194829,2018,7243,4801
473,Rivington St & Chrystie St,40.72110063,-73.9919254,2018,2898,2096
474,5 Ave & E 29 St,40.7451677,-73.98683077,2018,5580,3464
476,E 31 St & 3 Ave,40.74394314,-73.97966069,2018,4442,3128
477,W 41 St & 8 Ave,40.75640548,-73.9900262,2018,9427,6074
478,11 Ave & W 41 St,40.76030096,-73.99884222,2018,4780,3073
479,9 Ave & W 45 St,40.76019252,-73.9912551,2018,6045,3390
480,W 53 St & 10 Ave,40.76669671,-73.99061728,2018,3867,2537
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,2018,2346,837
482,W 15 St & 7 Ave,40.73935542,-73.99931783,2018,6912,5359
483,E 12 St & 3 Ave,40.73223272,-73.98889957,2018,5377,4138
484,W 44 St & 5 Ave,40.75500254,-73.98014437,2018,716,434
485,W 37 St & 5 Ave,40.75038009,-73.98338988,2018,1093,585
486,Broadway & W 29 St,40.7462009,-73.98855723,2018,5297,3547
487,E 20 St & FDR Drive,40.73314259,-73.97573881,2018,5027,3315
490,8 Ave & W 33 St,40.751551,-73.993934,2018,9476,6458
491,E 24 St & Park Ave S,40.74096374,-73.98602213,2018,5824,4235
492,W 33 St & 7 Ave,40.75019995,-73.99093085,2018,8732,5176
494,W 26 St & 8 Ave,40.74734825,-73.99723551,2018,6560,4701
495,W 47 St & 10 Ave,40.76269882,-73.99301222,2018,4248,2872
496,E 16 St & 5 Ave,40.73726186,-73.99238967,2018,5755,4165
497,E 17 St & Broadway,40.73704984,-73.99009296,2018,10929,8109
498,Broadway & W 32 St,40.74854862,-73.98808416,2018,6466,3740
499,Broadway & W 60 St,40.76915505,-73.98191841,2018,7694,2511
500,Broadway & W 51 St,40.76228826,-73.98336183,2018,3579,2129
501,FDR Drive & E 35 St,40.744219,-73.97121214,2018,4632,3250
502,Henry St & Grand St,40.714215,-73.981346,2018,3073,2445
503,E 20 St & Park Ave,40.73827428,-73.98751968,2018,4819,3507
504,1 Ave & E 16 St,40.73221853,-73.98165557,2018,6545,4775
505,6 Ave & W 33 St,40.74901271,-73.98848395,2018,8075,5454
507,E 25 St & 2 Ave,40.73912601,-73.97973776,2018,4809,3331
508,W 46 St & 11 Ave,40.76341379,-73.99667444,2018,3936,2454
509,9 Ave & W 22 St,40.7454973,-74.00197139,2018,6610,4902
513,W 56 St & 10 Ave,40.768254,-73.988639,2018,2851,1751
514,12 Ave & W 40 St,40.76087502,-74.00277668,2018,8489,5106
515,W 43 St & 10 Ave,40.76009437,-73.99461843,2018,4437,2954
516,E 47 St & 1 Ave,40.75206862,-73.96784384,2018,1909,1083
517,Pershing Square South,40.751581,-73.97791,2018,6287,3998
518,E 39 St & 2 Ave,40.74780373,-73.9734419,2018,5324,3234
519,Pershing Square North,40.751873,-73.977706,2018,7759,8979
520,W 52 St & 5 Ave,40.75992262,-73.97648516,2018,612,422
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2018,964,1071
523,W 38 St & 8 Ave,40.75466591,-73.99138152,2018,1765,1961
524,W 43 St & 6 Ave,40.75527307,-73.98316936,2018,2429,2699
525,W 34 St & 11 Ave,40.75594159,-74.0021163,2018,2206,2451
526,E 33 St & 5 Ave,40.74765947,-73.98490707,2018,269,299
527,E 33 St & 2 Ave,40.744023,-73.976056,2018,1256,1395
528,2 Ave & E 31 St,40.74290902,-73.97706058,2018,3116,3462
529,W 42 St & 8 Ave,40.7575699,-73.99098507,2018,2568,2853
530,11 Ave & W 59 St,40.771522,-73.990541,2018,2198,2442
531,Forsyth St & Broome St,40.71893904,-73.99266288,2018,3549,3943
532,S 5 Pl & S 4 St,40.710451,-73.960876,2018,1468,1631
533,Broadway & W 38 St,40.75299641,-73.98721619,2018,2369,2632
534,Water - Whitehall Plaza,40.70255065,-74.0127234,2018,1530,1700
536,1 Ave & E 30 St,40.74144387,-73.97536082,2018,2831,3145
537,Lexington Ave & E 24 St,40.74025878,-73.98409214,2018,3638,4042
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2018,1251,1390
540,Lexington Ave & E 29 St,40.74311555,-73.98215353,2018,3188,3542
545,E 23 St & 1 Ave,40.736502,-73.97809472,2018,3412,3791
546,E 30 St & Park Ave S,40.74444921,-73.98303529,2018,1500,1667
2000,Front St & Washington St,40.70255088,-73.98940236,2018,1546,1718
2001,Sands St & Navy St,40.699773,-73.979927,2018,280,311
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,2018,892,991
2003,1 Ave & E 18 St,40.73381219,-73.98054421,2018,3006,3340
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,2018,44,49
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2018,1595,1772
2008,Little West St & 1 Pl,40.70569254,-74.01677685,2018,3265,3628
2009,Catherine St & Monroe St,40.71117444,-73.99682619,2018,1931,1755
2010,Grand St & Greene St,40.72165481,-74.00234737,2018,2902,2638
2012,E 27 St & 1 Ave,40.739445,-73.976806,2018,2445,2223
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2018,2957,2688
2022,E 60 St & York Ave,40.759107,-73.959223,2018,382,347
2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,2018,129,117
3002,South End Ave & Liberty St,40.711512,-74.015756,2018,6339,5763
3016,Kent Ave & N 7 St,40.72036775,-73.96165073,2018,1429,1299
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,2018,202,184
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,2018,212,193
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,2018,158,144
3044,Albany Ave & Fulton St,40.6800105,-73.938475,2018,72,65
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2018,205,186
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,2018,342,311
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,2018,219,199
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,2018,503,457
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,2018,263,239
3052,Lewis Ave & Madison St,40.686312,-73.935775,2018,200,182
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2018,151,137
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,2018,169,154
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,2018,264,240
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2018,194,176
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2018,239,217
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2018,197,179
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,2018,73,66
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2018,173,157
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,2018,88,80
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2018,166,151
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2018,156,142
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2018,496,451
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,2018,119,108
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2018,210,191
3067,Broadway & Whipple St,40.7016657,-73.9437303,2018,186,169
3068,Humboldt St & Varet St,40.7031724,-73.940636,2018,200,182
3069,Lorimer St & Broadway,40.70411791,-73.94818595,2018,61,55
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2018,200,182
3071,Boerum St & Broadway,40.70538077,-73.94976519,2018,186,169
3072,Leonard St & Boerum St,40.70583339,-73.94644578,2018,144,131
3073,Division Ave & Hooper St,40.70691254,-73.95441667,2018,215,195
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2018,194,176
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,2018,111,101
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,2018,455,414
3077,Stagg St & Union Ave,40.70877084,-73.95095259,2018,471,428
3078,Broadway & Roebling St,40.70924826,-73.96063149,2018,928,844
3080,S 4 St & Rodney St,40.70934,-73.95608,2018,301,274
3081,Graham Ave & Grand St,40.711863,-73.944024,2018,366,333
3082,Hope St & Union Ave,40.71167351,-73.95141312,2018,532,484
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,2018,363,330
3085,Roebling St & N 4 St,40.71469,-73.95739,2018,524,476
3086,Graham Ave & Conselyea St,40.715143,-73.944507,2018,310,282
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2018,400,364
3088,Union Ave & Jackson St,40.7160751,-73.952029,2018,226,205
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,2018,459,417
3091,Frost St & Meeker St,40.71764,-73.94882,2018,81,74
3092,Berry St & N 8 St,40.7190095,-73.95852515,2018,864,785
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2018,2070,1882
3094,Graham Ave & Withers St,40.7169811,-73.94485918,2018,163,148
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,2018,79,72
3096,Union Ave & N 12 St,40.71924,-73.95242,2018,332,314
3100,Nassau Ave & Newell St,40.72481256,-73.94752622,2018,244,270
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,2018,441,472
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2018,100,110
3105,N 15 St & Wythe Ave,40.724055,-73.955736,2018,159,175
3106,Driggs Ave & N Henry St,40.72325,-73.94308,2018,112,117
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2018,468,472
3108,Nassau Ave & Russell St,40.72557,-73.94434,2018,193,203
3109,Banker St & Meserole Ave,40.72606,-73.95621,2018,283,265
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2018,190,196
3112,Milton St & Franklin St,40.72906,-73.95779,2018,684,643
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2018,247,233
3115,India St & Manhattan Ave,40.73232194,-73.9550858,2018,161,159
3116,Huron St & Franklin St,40.73266,-73.95826,2018,282,273
3117,Franklin St & Dupont St,40.73564,-73.95866,2018,163,165
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,2018,158,150
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2018,98,97
3120,Center Blvd & Borden Ave,40.74161,-73.96044,2018,16,15
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,2018,53,52
3122,48 Ave & 5 St,40.74436329,-73.95587325,2018,45,44
3123,31 St & Thomson Ave,40.74469738,-73.93540375,2018,77,72
3124,46 Ave & 5 St,40.74731,-73.95451,2018,78,77
3125,45 Rd & 11 St,40.74708586,-73.94977234,2018,115,110
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,2018,112,116
3127,9 St & 44 Rd,40.74966,-73.9521,2018,29,27
3128,21 St & 43 Ave,40.75052534,-73.94594845,2018,18,18
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,2018,464,469
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,2018,21,23
3131,E 68 St & 3 Ave,40.7671284,-73.96224618,2018,424,444
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,2018,867,913
3134,3 Ave & E 62 St,40.76312584,-73.96526895,2018,491,532
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,2018,296,279
3136,5 Ave & E 63 St,40.766368,-73.971518,2018,385,412
3137,5 Ave & E 73 St,40.77282817,-73.96685276,2018,585,588
3139,E 72 St & Park Ave,40.77118288,-73.96409422,2018,490,498
3140,1 Ave & E 78 St,40.77140426,-73.9535166,2018,1308,1228
3141,1 Ave & E 68 St,40.76500525,-73.95818491,2018,2165,2092
3142,1 Ave & E 62 St,40.7612274,-73.96094022,2018,1501,1560
3143,5 Ave & E 78 St,40.77632142,-73.96427393,2018,639,594
3144,E 81 St & Park Ave,40.77677702,-73.9590097,2018,164,163
3145,E 84 St & Park Ave,40.77862688,-73.95772073,2018,294,320
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,2018,449,472
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,2018,732,696
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,2018,619,628
3150,E 85 St & York Ave,40.77536905,-73.94803392,2018,368,371
3151,E 81 St & York Ave,40.7728384,-73.94989233,2018,119,123
3152,3 Ave & E 71 St,40.76873687,-73.96119945,2018,299,296
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,2018,496,543
3156,E 72 St & York Ave,40.76663814,-73.95348296,2018,779,803
3157,East End Ave & E 86 St,40.77518615,-73.94446054,2018,250,265
3158,W 63 St & Broadway,40.77163851,-73.98261428,2018,1365,1290
3159,W 67 St & Broadway,40.77492513,-73.98266566,2018,1565,1449
3160,Central Park West & W 76 St,40.77896784,-73.97374737,2018,723,677
3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,2018,630,580
3162,W 78 St & Broadway,40.78339981,-73.98093133,2018,488,529
3163,Central Park West & W 68 St,40.7734066,-73.97782542,2018,1368,1403
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2018,1232,1241
3165,Central Park West & W 72 St,40.77579377,-73.97620574,2018,938,1011
3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,2018,1205,1259
3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,2018,1969,1936
3168,Central Park West & W 85 St,40.78472675,-73.96961715,2018,800,791
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,2018,682,736
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,2018,373,380
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2018,683,623
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,2018,538,575
3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,2018,1396,1343
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,2018,117,109
3176,W 64 St & West End Ave,40.77452835,-73.98753759,2018,1051,1072
3177,W 84 St & Broadway,40.7867947,-73.977112,2018,553,554
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,2018,665,698
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2018,100,105
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,2018,511,534
3182,Yankee Ferry Terminal,40.686931,-74.016966,2018,7,7
3184,Paulus Hook,40.7141454,-74.0335519,2018,2,2
3199,Newport Pkwy,40.7287448,-74.0321082,2018,1,1
3221,47 Ave & 31 St,40.743,-73.93561,2018,46,49
3223,E 55 St & 3 Ave,40.75899656,-73.96865398,2018,2513,2354
3226,W 82 St & Central Park West,40.78275,-73.97137,2018,544,580
3232,Bond St & Fulton St,40.68962189,-73.98304269,2018,1191,1288
3233,E 48 St & 5 Ave,40.75724568,-73.97805914,2018,3274,3187
3235,E 41 St & Madison Ave,40.75216528,-73.97992194,2018,3228,3371
3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,2018,2598,2530
3240,NYCBS Depot BAL - DYR,40.75903008,-73.9938587,2018,22,21
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,2018,298,313
3242,Schermerhorn St & Court St,40.69102926,-73.99183363,2018,635,656
3243,E 58 St & 1 Ave,40.75892386,-73.96226227,2018,1445,1409
3244,University Pl & E 8 St,40.73143724,-73.99490342,2018,2244,2169
3245,"Industry City, Building 1 Basement",40.65594918,-74.00835872,2018,40,37
3249,Verona Pl & Fulton St,40.68035608,-73.9476791,2018,229,230
3254,Soissons Landing,40.69231661,-74.01486576,2018,15,16
3255,8 Ave & W 31 St,40.75058535,-73.99468482,2018,3276,3007
3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,2018,3310,3608
3258,W 27 St & 10 Ave,40.75018156,-74.00218427,2018,4115,4457
3260,Mercer St & Bleecker St,40.72706363,-73.99662137,2018,3971,4132
3263,Cooper Square & E 7 St,40.7292365,-73.99086803,2018,5178,5633
3267,Morris Canal,40.71241882,-74.03852552,2018,2,2
3275,Columbus Drive,40.7183552,-74.03891444,2018,2,2
3276,Marin Light Rail,40.71458404,-74.04281706,2018,3,3
3282,5 Ave & E 88 St,40.78307,-73.95939,2018,641,606
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,2018,378,373
3284,E 88 St & Park Ave,40.7814107,-73.95595908,2018,270,248
3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,2018,479,513
3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,2018,327,299
3292,5 Ave & E 93 St,40.7857851,-73.957481,2018,201,205
3293,W 92 St & Broadway,40.7921,-73.9739,2018,441,427
3294,E 91 St & Park Ave,40.7835016,-73.955327,2018,212,220
3295,Central Park W & W 96 St,40.79127,-73.964839,2018,607,598
3296,E 93 St & 2 Ave,40.78245418,-73.94891962,2018,185,169
3297,6 St & 7 Ave,40.6686627,-73.97988067,2018,117,110
3298,Warren St & Court St,40.686371,-73.99383324,2018,450,479
3299,E 98 St & Park Ave,40.78813,-73.95206,2018,46,45
3300,Prospect Park West & 8 St,40.66514682,-73.97637606,2018,164,181
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,2018,478,474
3302,Columbus Ave & W 103 St,40.7969347,-73.96434123,2018,42,41
3303,Butler St & Court St,40.6849894,-73.99440329,2018,290,307
3304,6 Ave & 9 St,40.668127,-73.98377641,2018,158,151
3305,E 91 St & 2 Ave,40.7811223,-73.94965589,2018,574,624
3306,10 St & 7 Ave,40.6662078,-73.98199886,2018,138,130
3307,West End Ave & W 94 St,40.7941654,-73.974124,2018,469,493
3308,Kane St & Clinton St,40.6861758,-73.99645295,2018,442,476
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,2018,84,83
3310,14 St & 7 Ave,40.663779,-73.98396846,2018,107,112
3311,Columbia St & Kane St,40.68763155,-74.0016256,2018,425,471
3312,1 Ave & E 94 St,40.7817212,-73.94594,2018,263,284
3313,6 Ave & 12 St,40.6663181,-73.9854617,2018,120,113
3314,W 95 St & Broadway,40.7937704,-73.971888,2018,427,430
3315,Henry St & Degraw St,40.6847514,-73.99917254,2018,698,738
3316,W 104 St & Amsterdam Ave,40.7989937,-73.96621738,2018,117,114
3317,10 St & 5 Ave,40.6686273,-73.98700053,2018,118,116
3318,2 Ave & E 96 St,40.7839636,-73.9471673,2018,158,150
3319,14 St & 5 Ave,40.666287,-73.98895053,2018,209,203
3320,Central Park West & W 100 St,40.793393,-73.9635556,2018,224,233
3321,Clinton St & Union St,40.6831164,-73.99785267,2018,383,387
3322,12 St & 4 Ave,40.668603,-73.9904394,2018,121,134
3323,W 106 St & Central Park West,40.7981856,-73.9605909,2018,309,311
3324,3 Ave & 14 St,40.6685455,-73.99333264,2018,130,138
3326,Clinton St & Centre St,40.67434,-74.00194698,2018,30,29
3327,3 Ave & E 100 St,40.7877214,-73.94728331,2018,47,48
3328,W 100 St & Manhattan Ave,40.795,-73.9645,2018,210,193
3329,Degraw St & Smith St,40.6829151,-73.99318208,2018,357,325
3330,Henry St & Bay St,40.6725058,-74.00494695,2018,28,26
3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,2018,495,519
3332,Degraw St & Hoyt St,40.68199044,-73.99079025,2018,252,266
3333,Columbia St & Lorraine St,40.6747055,-74.0075572,2018,15,15
3335,Union St & 4 Ave,40.6772744,-73.98282002,2018,406,422
3336,E 97 St & Madison Ave,40.787801,-73.953559,2018,332,368
3337,Dwight St & Van Dyke St,40.67363551,-74.01195556,2018,71,67
3338,2 Ave & E 99 St,40.7862586,-73.94552579,2018,30,31
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2018,271,267
3340,Wolcott St & Dwight St,40.6753274,-74.0100698,2018,30,33
3341,Central Park West & W 102 St,40.795346,-73.96186,2018,196,179
3342,Pioneer St & Richards St,40.6777748,-74.0094613,2018,28,29
3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,2018,90,84
3344,Pioneer St & Van Brunt St,40.679043,-74.011169,2018,213,223
3345,Madison Ave & E 99 St,40.78948542,-73.95242929,2018,104,107
3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,2018,361,361
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2018,173,173
3348,Coffey St & Conover St,40.677236,-74.015665,2018,126,140
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2018,383,377
3350,W 100 St & Broadway,40.7973721,-73.97041192,2018,438,416
3351,E 102 St & 1 Ave,40.7869946,-73.94164802,2018,115,117
3352,Sigourney St & Columbia St,40.67267243,-74.00879525,2018,59,64
3354,3 St & Prospect Park West,40.668132,-73.97363831,2018,205,224
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,2018,630,625
3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,2018,204,191
3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,2018,172,172
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,2018,569,604
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,2018,805,756
3361,Carroll St & 6 Ave,40.6740886,-73.9787282,2018,264,293
3362,Madison Ave & E 82 St,40.7781314,-73.96069399,2018,447,460
3363,E 102 St & Park Ave,40.7904828,-73.95033068,2018,42,44
3364,Carroll St & 5 Ave,40.6751622,-73.9814832,2018,329,318
3365,3 St & 7 Ave,40.6703837,-73.97839676,2018,245,229
3366,West End Ave & W 107 St,40.8021174,-73.96818053,2018,230,220
3367,5 Ave & E 103 St,40.7922553,-73.95249933,2018,233,238
3368,5 Ave & 3 St,40.6728155,-73.98352355,2018,321,308
3369,E 82 St & East End Ave,40.77246068,-73.9468208,2018,331,308
3370,E 78 St & 2 Ave,40.7727966,-73.95577801,2018,321,354
3371,4 Ave & 2 St,40.67461342,-73.98501143,2018,171,164
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,2018,865,803
3373,3 St & 3 Ave,40.6750705,-73.98775226,2018,281,309
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,2018,418,421
3375,3 Ave & E 72 St,40.7699426,-73.96060712,2018,284,272
3376,E 65 St & 2 Ave,40.76471852,-73.9622207,2018,342,367
3377,Carroll St & Bond St,40.6786115,-73.99037292,2018,304,299
3378,E 76 St & Park Ave,40.773763,-73.96222088,2018,127,141
3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,2018,67,72
3381,3 St & Hoyt St,40.6777287,-73.99364123,2018,189,185
3382,Carroll St & Smith St,40.680611,-73.99475825,2018,395,397
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,2018,303,307
3384,Smith St & 3 St,40.6787242,-73.99599099,2018,243,245
3386,1 Pl & Clinton St,40.6809591,-73.99905709,2018,365,371
3387,E 106 St & Madison Ave,40.7934337,-73.94945003,2018,39,37
3388,President St & Henry St,40.6828003,-73.99990419,2018,404,403
3389,Carroll St & Columbia St,40.6830456,-74.00348559,2018,330,338
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,2018,47,43
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,2018,36,34
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,2018,102,101
3393,Richards St & Delavan St,40.6794327,-74.00785041,2018,65,72
3394,Columbia St & W 9 St,40.6769993,-74.00647134,2018,19,19
3396,Clinton St & 4 Place,40.6783563,-74.00014502,2018,295,295
3397,Court St & Nelson St,40.6763947,-73.99869893,2018,199,214
3398,Smith St & 9 St,40.6746957,-73.99785768,2018,153,150
3399,7 St & 3 Ave,40.67260298,-73.98983002,2018,134,140
3400,E 110 St & Madison Ave,40.7961535,-73.94782145,2018,126,125
3401,2 Ave & 9 St,40.6724811,-73.99331394,2018,85,78
3402,Court St & State St,40.6902375,-73.99203074,2018,1338,1300
3403,4 Ave & 9 St,40.6705135,-73.98876585,2018,145,140
3404,7 St & 5 Ave,40.6704922,-73.98541675,2018,215,229
3405,5 St & 6 Ave,40.6704836,-73.98208968,2018,124,136
3407,Union St & Nevins St,40.679098,-73.98765475,2018,373,370
3408,Congress St & Clinton St,40.6881529,-73.99520919,2018,558,534
